BallNose6;CenterDrill3;CenterDrill8x90;Countersink5x60;Countersink3x90;Countersink5x90;Countersink6x90;Countersink10x90;Countersink16x90;Countersink25x90;Drill1;Drill3;Drill35;Drill5;Drill65;Drill7;Drill125;Drill15;Drill20;FlatEnd4;FlatEnd5;Tap4;Tap5;Tap6;BallNose5Sum;CenterDrillx60Sum;CenterDrillx90Sum;DrillSum;FlatEndSum;FlatEndSum2;TapSum;Biaya;Source
0.8;0;0.46;0;0.2;93.29;0;0.3;16.03;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;53.21;17.094;174.52;6652.579;128.803;95.34;16421;PGE
0.8;0;0.46;0;0.2;94.51;0;0.3;16.03;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;53.38;17.204;177.28;6802.799;128.803;95.34;45126;PGE
0.8;0;0.46;0;0.2;94.51;0;0.3;16.03;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;53.54;17.204;177.36;6802.799;128.803;95.93;24469;PGE
0.8;0;0.46;0;0.2;94.51;0;0.3;16.16;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;53.62;17.204;177.44;6808.599;128.803;95.93;17917;PGE
0.8;0;0.46;0;0.2;94.51;0;0.3;16.16;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;53.74;17.264;177.91;6831.759;128.803;95.93;22597;PGE
0.8;0;0.46;0;0.2;95.13;0;0.3;16.16;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;1.77;0.95;3.92;0;0;0.05;0;54.16;17.264;178.41;6947.969;128.803;97.15;103518;PGE
0.8;0;0.46;0;0.2;95.13;0;0.3;16.16;0.06;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;54.25;17.324;178.92;6957.869;128.803;97.15;104789;PGE
0.8;0;0.46;0;0.2;96.74;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.12;17.484;180.8;7011.449;129.823;98.88;151225;PGE
0.8;0;0.46;0;0.2;96.74;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.33;17.504;181.86;7014.389;129.823;99.41;16421;PGE
0.8;0;0.46;0;0.2;96.74;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.66;17.604;182.38;7021.479;129.823;99.92;40419;PGE
0.8;0;0.46;0;0.2;97.31;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.724;183.53;7040.369;129.823;99.92;178140;PGE
0.8;0;0.46;0;0.2;97.31;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.784;183.84;7112.229;129.823;99.92;21250;PGE
1.05;0;0.46;0;0.2;97.51;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.804;183.9;7119.219;129.823;99.92;11000;PGE
1.05;0;0.46;0;0.2;97.71;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.824;183.96;7119.419;129.823;99.92;17500;PGE
1.05;0;0.46;0;0.2;97.71;0;0.3;16.16;0.08;0.14;0.94;0;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.824;183.96;7207.779;211.203;99.92;5750;PGE
1.05;0;0.47;0;0.2;97.71;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.824;183.96;7213.439;211.203;99.92;6000;PGE
1.05;0;0.47;0;0.2;97.71;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.14;2.07;5.13;3.92;0;0;0.05;0;55.79;17.824;183.96;7214.409;211.363;99.92;750;PGE
1.05;0;0.47;0;0.2;100.49;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.03;18.064;186.7;7246.139;211.363;102.24;142416;PGE
1.05;0;0.47;0;0.2;100.59;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.03;18.074;186.79;7249.059;211.363;102.24;8138;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.03;18.084;186.9;7252.999;211.363;102.24;8361;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.03;18.144;186.9;7255.699;211.363;102.24;8536;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.03;18.154;186.9;7258.029;211.363;102.24;8282;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;16.16;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.2;18.174;187.17;7258.029;211.363;102.77;16421;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;16.63;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.28;18.334;187.46;7267.159;211.363;102.77;17842;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;17.66;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.4;18.394;187.92;7267.159;211.363;102.77;16994;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;17.9;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.48;18.394;187.99;7271.249;211.363;102.77;12748;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;18.93;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;57.6;18.454;188.45;7271.249;211.363;102.77;15781;PGE
1.05;0;0.47;0;0.2;100.69;0;0.3;21.1;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;3.92;0;0;0.05;0;58.05;18.704;189.87;7357.759;211.363;102.77;90074;PGE
1.05;0;0.47;0;0.2;102.3;0;0.3;21.62;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.14;18.824;191.72;7392.579;211.363;104.12;142416;PGE
1.05;0;0.47;0;0.2;102.3;0;0.3;21.62;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.35;18.844;192.78;7395.519;211.363;104.65;16421;PGE
1.05;0;0.47;0;0.2;102.3;0;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.8;18.894;193.83;7404.019;211.363;104.65;62440;PGE
1.05;0;0.47;0;0.2;102.3;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.044;193.83;7426.459;211.363;104.65;21354;PGE
1.05;0;0.47;0;0.2;102.3;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.104;194.14;7476.179;211.363;104.65;21500;PGE
1.24;0;0.47;0;0.2;102.5;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.124;194.2;7480.529;211.363;104.65;17500;PGE
1.38;0;0.47;0;0.2;102.7;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.144;194.26;7483.139;211.363;104.65;11000;PGE
1.38;0;0.47;0;0.2;102.7;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.144;194.26;7530.679;256.363;104.65;5750;PGE
1.38;0;0.47;0;0.2;102.7;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;59.84;19.144;194.26;7567.447;256.498;104.65;2000;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;60.85;19.344;197.11;7600.747;256.498;105.73;147095;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;60.85;19.354;197.11;7603.077;256.498;105.73;8282;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;60.85;19.404;197.19;7969.917;256.498;105.73;10000;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;60.85;19.404;197.19;8060.927;256.498;105.73;6000;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.32;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;61.02;19.424;197.46;8060.927;256.498;106.26;16421;PGE
1.38;0;0.47;0;0.2;105.59;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;5.13;4.96;0;0;0.05;0;61.3;19.424;197.69;8060.927;256.498;106.26;14468;PGE
1.38;0;0.47;0;0.2;106.51;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.33;4.96;0;0;0.05;0;61.52;19.534;199.01;8073.127;261.078;106.26;66189;PGE
2.38;0;0.47;0;0.2;106.79;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;61.6;19.554;199.3;8081.787;261.078;106.26;31400;PGE
2.38;0;0.47;0;0.2;106.79;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;61.6;19.614;199.3;8084.487;261.078;106.26;8536;PGE
2.38;0;0.47;0;0.2;110.08;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;62.8;19.904;204.6;8128.197;261.078;107.71;147095;PGE
2.38;0;0.47;0;0.2;110.08;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;63.01;19.924;205.66;8131.137;261.078;108.24;16421;PGE
2.38;0;0.47;0;0.2;110.08;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;63.01;19.984;205.97;8180.857;261.078;108.24;21500;PGE
2.38;0;0.47;0;0.2;110.08;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;4.96;0;0;0.05;0;63.01;19.984;205.97;8201.577;281.098;108.24;5750;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;8.71;0;0;0.05;0;63.97;20.514;210.31;8296.677;281.098;108.24;172763;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;8.71;0;0;0.05;0;63.97;20.524;210.31;8301.357;281.098;108.24;8689;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;8.71;0;0;0.05;0;63.97;20.524;210.31;8339.227;281.098;108.24;6000;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;8.71;0;0;0.05;0;64.14;20.544;210.58;8339.227;281.098;108.77;16421;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;16.9;0;0;0.05;0;64.3;20.544;210.77;8349.737;281.098;108.77;15238;PGE
2.38;0;0.47;0;0.2;112.58;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;13.58;16.9;0;0;0.05;0;64.47;20.544;210.96;8367.507;281.098;108.77;15238;PGE
2.38;0;0.47;0;0.2;113.03;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;65.51;20.654;212.73;8435.957;281.098;109.13;69967;PGE
2.38;0;0.47;0;0.2;113.03;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;65.81;20.654;213.03;8457.317;281.098;109.82;39846;PGE
2.38;0;0.47;0;0.2;114.84;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0.53;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.13;21.204;219.71;8524.417;281.098;110.26;172763;PGE
2.38;0;0.47;0;0.2;114.84;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0.53;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.34;21.224;220.77;8527.357;281.098;110.79;16421;PGE
2.38;0;0.47;0;0.2;114.84;0.11;0.3;23.82;0.08;0.14;0.94;0.02;0.46;0.07;0.53;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.54;21.244;221.06;8539.337;281.988;111.42;22330;PGE
2.38;0;0.47;0;0.2;115.82;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.54;21.414;221.5;8541.407;281.988;111.42;23190;PGE
2.38;0;0.47;0;0.2;115.92;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.54;21.424;221.6;8544.787;281.988;111.42;4117;PGE
2.38;0;0.47;0;0.2;115.92;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.54;21.484;221.91;8610.757;281.988;111.42;21500;PGE
2.38;0;0.47;0;0.2;115.92;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;67.54;21.484;221.91;8647.857;317.178;111.42;5750;PGE
2.38;0;0.47;0;0.2;117.51;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;68.2;21.804;225.43;8675.197;317.178;111.42;162477;PGE
2.38;0;0.47;0;0.2;117.51;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;68.37;21.824;225.75;8675.197;317.178;111.93;16421;PGE
2.38;0;0.47;0;0.2;117.51;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;68.71;21.824;226.05;8675.197;317.178;111.93;23077;PGE
2.38;0;0.47;0;0.2;117.51;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;68.87;21.824;226.05;8675.197;317.178;111.93;18912;PGE
2.38;0;0.47;0;0.2;118.19;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;69.32;22.004;227.22;8737.647;317.178;111.93;76803;PGE
2.38;0;0.52;0;0.2;118.65;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;69.32;22.104;227.87;8794.747;317.178;111.93;164773;PGE
2.38;0;0.52;0;0.2;118.65;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;69.32;22.124;227.95;8799.497;317.178;111.93;15750;PGE
2.38;0;0.52;0;0.2;121.2;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;70.21;22.554;232.62;8843.477;317.178;111.93;162477;PGE
2.38;0;0.52;0;0.2;121.2;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;70.47;22.574;233.73;8846.417;317.178;112.27;16421;PGE
2.38;0;0.52;0;0.2;121.2;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;70.89;22.594;233.97;8853.347;317.178;112.27;39127;PGE
2.38;0;0.54;0;0.2;121.64;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;70.89;22.644;234.4;8861.587;317.178;112.27;82387;PGE
2.38;0;0.54;0;0.2;121.64;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.08;22.644;234.4;8949.287;317.178;112.27;94996;PGE
2.38;0;0.54;0;0.2;121.64;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.08;22.704;234.71;9004.187;317.178;112.27;21250;PGE
2.38;0;0.54;0;0.2;121.64;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.12;22.704;234.71;9005.257;317.178;112.27;5000;PGE
2.38;0;0.54;0;0.2;121.64;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.12;22.704;234.71;9006.927;317.688;112.27;5000;PGE
2.38;0;0.54;0;0.2;122.29;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.23;22.894;236.54;9025.657;317.688;112.27;99874;PGE
2.38;0;0.54;0;0.2;122.29;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.23;22.904;236.54;9028.917;317.688;112.27;8418;PGE
2.38;0;0.54;0;0.2;122.29;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.4;22.924;236.79;9029.057;317.688;112.8;15736;PGE
2.38;0;0.54;0;0.2;122.29;0.11;0.3;23.82;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.56;22.964;237.47;9029.057;317.688;112.8;13335;PGE
2.38;0;0.54;0;0.2;122.49;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.6;22.984;237.67;9030.927;317.688;112.8;33807;PGE
2.38;0;0.54;0;0.2;122.49;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.68;22.984;237.77;9032.167;317.688;112.8;4737;PGE
2.38;0;0.54;0;0.2;122.49;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.68;22.984;237.77;9036.557;317.688;112.8;5501;PGE
2.38;0;0.54;0;0.2;122.49;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.68;23.044;237.77;9039.177;317.688;112.8;8364;PGE
2.38;0;0.54;0;0.2;123.45;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.87;23.264;240.19;9060.177;317.688;112.8;99874;PGE
2.38;0;0.56;0;0.2;123.45;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.87;23.304;240.6;9098.337;317.688;112.8;21685;PGE
2.38;0;0.56;0;0.2;123.45;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.87;23.364;240.91;9099.427;317.688;112.8;10750;PGE
2.38;0;0.56;0;0.2;123.45;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;71.87;23.424;241.22;9154.327;317.688;112.8;10750;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.13;23.654;243.18;9177.397;317.688;112.8;108374;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.15;23.654;243.21;9178.167;317.688;112.8;9537;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.15;23.714;243.21;9181.157;317.688;112.8;8364;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.15;23.724;243.21;9184.417;317.688;112.8;8418;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.32;23.744;243.55;9184.557;317.688;113.33;15393;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.49;23.744;243.77;9184.557;317.688;113.33;10301;PGE
2.38;0;0.56;0;0.2;124.58;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;72.58;23.744;243.77;9190.217;317.688;113.33;9267;PGE
2.38;0;0.56;0;0.2;125.24;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;73.13;23.824;245.7;9250.707;317.688;113.33;51542;PGE
2.38;0;0.56;0;0.2;125.67;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;73.15;23.904;246.16;9273.497;323.148;113.33;18944;PGE
2.38;0;0.56;0;0.2;125.67;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;2.07;16.1;16.9;0;0;0.05;0;73.15;23.914;246.28;9273.497;323.148;113.33;19135;PGE
2.38;0;0.56;0;0.2;126.26;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;3.9;42.46;18.82;0;0;0.05;0;73.15;23.914;246.28;9275.057;323.148;113.33;17572;PGE
2.38;0;0.56;0;0.2;126.26;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;3.9;42.46;18.82;0;0;0.05;0;73.15;23.944;246.4;9275.057;323.148;113.33;10971;PGE
2.38;0;0.56;0;0.2;126.81;0.11;0.3;23.94;0.15;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.82;0;0;0.05;0;73.34;24.174;248.9;9303.157;323.148;113.33;100874;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.82;0;0;0.05;0;73.5;24.184;249.13;9307.127;323.148;113.33;56705;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.82;0;0;0.05;0;73.5;24.244;249.44;9309.507;323.148;113.33;10750;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.82;0;0;0.05;0;73.5;24.304;249.75;9364.407;323.148;113.33;10750;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.82;0;0;0.05;0;73.5;24.304;249.75;9421.777;377.048;113.33;5750;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;18.95;0;0;0.05;0;73.5;24.304;249.75;9426.187;377.048;113.33;25279;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;19.25;0;0;0.05;0;73.5;24.304;249.75;9431.367;377.048;113.33;29029;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;19.54;0;0;0.05;0;73.5;24.304;249.75;9436.207;377.048;113.33;39000;PGE
2.38;0;0.56;0;0.2;126.95;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;19.54;0;0;0.05;0;73.5;24.304;249.75;9447.307;377.048;113.33;39029;PGE
2.38;0;0.56;0;0.2;127.04;0.11;0.3;23.94;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;19.93;0;0;0.05;0;73.5;24.314;249.84;9450.637;377.048;113.33;16443;PGE
